person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,cb_person_default_on_file_Y
41,37000,3.0,6000,12.99,0.16,11,False,False,False,False,False,False,False,True,False
42,48000,26.0,6500,7.29,0.14,11,False,False,False,False,False,True,False,False,False
30,70000,15.0,10000,10.75,0.14,6,False,False,False,False,False,False,False,False,False
29,30996,0.0,18000,10.75,0.58,7,False,False,True,False,False,False,False,False,False
24,57100,3.0,6625,11.22,0.12,4,False,False,True,False,False,False,False,True,True
29,100000,4.0,10000,9.63,0.1,9,False,False,True,False,False,False,False,True,False
28,112123,2.0,7200,8.59,0.06,9,False,False,True,False,False,False,False,True,False
30,31500,0.0,12250,13.85,0.39,5,False,False,True,False,False,True,False,False,False
28,60000,3.0,3600,9.63,0.06,5,False,False,True,True,False,False,False,False,False
43,49578,11.0,16000,13.49,0.32,13,False,False,False,False,False,False,True,False,True
35,28080,3.0,9600,13.57,0.34,6,False,False,True,False,False,False,False,False,False
23,58000,4.0,8000,10.37,0.14,4,False,False,True,True,False,False,False,False,False
22,68000,7.0,5000,9.99,0.07,3,False,False,True,False,False,False,True,False,False
25,86000,9.0,16000,16.29,0.19,2,False,False,True,True,False,False,False,False,True
25,77078,1.0,3425,12.18,0.04,2,False,False,False,False,False,False,False,False,False
22,42000,4.0,7000,13.61,0.17,2,False,False,True,False,False,True,False,False,False
26,120000,10.0,10000,5.42,0.08,2,False,False,False,False,False,True,False,False,False
23,85000,7.0,5275,7.43,0.06,3,False,False,False,True,False,False,False,False,False
37,52000,1.0,15000,11.011694892245036,0.29,14,False,False,False,False,False,False,False,True,False
40,63996,8.0,12000,10.25,0.19,12,False,False,False,True,False,False,False,False,False
21,29000,6.0,11000,13.49,0.38,2,False,False,True,False,False,True,False,False,True
35,84175,4.0,7000,7.29,0.08,8,False,False,True,True,False,False,False,False,False
27,40000,0.0,8000,15.65,0.2,6,False,False,True,False,False,False,False,True,True
28,54000,0.0,4500,11.011694892245036,0.08,8,False,False,True,True,False,False,False,False,True
22,42000,6.0,14750,12.99,0.35,4,False,False,False,True,False,False,False,False,False
21,88000,1.0,25000,14.83,0.28,4,False,False,False,False,False,False,True,False,False
21,26400,0.0,3600,14.27,0.14,3,False,False,True,False,False,False,False,False,True
22,60000,6.0,6125,6.17,0.1,3,False,False,False,False,False,False,False,True,False
35,51000,8.0,8000,13.11,0.16,10,False,False,True,False,False,False,False,False,True
37,40000,0.0,12000,9.91,0.3,16,False,False,True,False,False,True,False,False,False
21,55000,5.0,12000,10.62,0.22,2,False,False,True,False,False,True,False,False,False
22,72000,4.0,15000,16.32,0.21,4,False,False,False,False,False,False,True,False,True
25,250000,4.0,10575,6.99,0.04,2,False,False,False,True,False,False,False,False,False
24,50000,4.0,18000,7.9,0.36,4,False,False,True,False,False,False,False,True,False
25,122000,1.0,10000,8.94,0.08,4,False,False,False,False,False,True,False,False,False
22,43385,7.0,23000,11.011694892245036,0.53,3,False,False,True,False,False,False,True,False,False
21,65000,2.0,8400,11.86,0.13,4,False,False,False,False,False,False,False,True,False
21,21000,2.0,10000,11.71,0.48,2,False,False,True,True,False,False,False,False,False
21,45000,4.0,4000,7.9,0.09,3,False,False,True,False,False,True,False,False,False
22,50000,5.0,10000,10.36,0.2,3,False,False,False,False,False,False,False,True,False
22,37000,4.0,5000,10.65,0.14,4,False,False,True,False,False,False,True,False,False
27,51000,3.0,3500,7.88,0.07,5,False,True,False,False,True,False,False,False,False
23,33000,5.0,3600,11.58,0.11,4,False,True,False,False,False,False,False,True,False
21,50000,1.0,10000,6.03,0.2,4,False,False,True,True,False,False,False,False,False
23,81600,7.0,9000,7.49,0.11,3,False,False,False,False,False,False,False,True,False
23,48000,3.0,4800,5.42,0.1,3,False,False,True,False,False,True,False,False,False
27,48000,4.0,2800,7.49,0.06,5,False,False,True,False,False,True,False,False,False
40,167000,2.0,22000,10.99,0.13,13,False,False,True,False,False,False,False,True,False
26,57600,10.0,10000,6.62,0.17,4,False,False,True,False,True,False,False,False,False
29,120000,11.0,16000,12.42,0.13,9,False,False,False,False,False,False,False,True,False
23,81600,7.0,9000,7.49,0.11,4,False,False,False,False,False,False,False,False,False
28,25000,1.0,5000,7.51,0.2,9,False,False,True,False,False,False,False,True,False
30,75000,11.0,5000,11.011694892245036,0.07,10,False,False,False,False,False,False,True,False,False
33,88000,3.0,9000,14.54,0.1,9,False,False,True,False,False,False,False,True,False
25,70000,4.0,12000,14.59,0.17,2,False,True,False,False,True,False,False,False,False
27,51600,12.0,6000,8.9,0.12,9,False,False,False,False,False,True,False,False,False
27,30996,1.0,2600,14.74,0.08,5,False,False,True,False,False,True,False,False,False
22,72000,3.0,5000,11.011694892245036,0.07,3,False,False,False,True,False,False,False,False,False
27,40000,1.0,13000,13.48,0.33,7,False,False,True,False,False,False,False,True,False
22,57996,4.0,21250,6.91,0.37,4,False,False,False,False,False,False,False,True,False
22,58000,6.0,12000,11.49,0.21,4,False,False,True,False,False,False,False,True,False
23,20000,0.0,4100,13.49,0.2,4,False,False,True,True,False,False,False,False,False
40,187000,0.0,10000,7.9,0.05,17,False,False,False,False,False,False,False,False,False
26,59500,9.0,12000,6.62,0.2,4,False,False,False,False,False,False,False,False,False
28,46000,3.0,12000,11.011694892245036,0.26,8,False,False,True,False,False,True,False,False,False
33,100000,1.0,25000,10.39,0.25,9,False,False,False,True,False,False,False,False,False
22,15000,2.0,3000,7.51,0.2,4,False,False,True,False,False,False,False,True,False
35,38000,2.0,15000,10.99,0.39,5,False,False,False,False,False,True,False,False,False
24,63000,8.0,6300,11.49,0.1,4,False,False,False,False,False,False,False,True,False
22,24000,4.0,4750,11.011694892245036,0.2,3,False,True,False,False,False,False,True,False,True
25,48000,4.0,4500,5.42,0.09,2,False,False,False,False,True,False,False,False,False
23,75000,5.0,12000,7.51,0.16,3,False,False,False,False,False,False,False,True,False
22,75000,6.0,14950,9.91,0.2,4,False,False,False,True,False,False,False,False,False
25,132000,4.0,10000,12.84,0.08,3,False,False,True,False,True,False,False,False,True
26,31000,5.0,4000,10.33,0.13,2,False,False,False,True,False,False,False,False,False
32,52000,3.0,10000,14.35,0.19,8,False,False,False,False,False,True,False,False,True
28,34000,4.0,10000,14.74,0.29,9,False,False,True,False,False,False,True,False,False
27,71000,9.0,4200,11.011694892245036,0.06,5,False,False,True,False,False,False,False,False,False
40,60000,0.0,6500,11.11,0.11,13,False,False,True,False,False,False,False,False,False
22,48000,7.0,6500,10.62,0.14,3,False,False,False,False,False,False,False,True,False
22,21600,3.0,8000,11.49,0.37,3,False,False,True,False,False,True,False,False,False
21,61464,5.0,4000,11.011694892245036,0.07,2,False,False,False,False,True,False,False,False,True
30,265000,3.0,24000,14.96,0.09,7,False,False,False,False,True,False,False,False,True
25,19200,2.0,6000,13.11,0.31,2,False,False,True,False,True,False,False,False,True
25,42000,2.0,6600,10.65,0.16,4,False,False,True,False,False,True,False,False,False
28,44340,4.0,2600,7.14,0.06,6,False,False,False,False,False,False,True,False,False
24,30000,3.0,5300,15.28,0.18,3,False,False,True,False,False,True,False,False,True
27,32760,4.0,5000,15.21,0.15,9,False,False,True,False,False,False,True,False,True
21,30000,1.0,2400,16.49,0.08,2,False,False,True,False,False,False,False,True,True
22,54252,6.0,3500,6.39,0.06,4,False,False,False,False,False,False,True,False,False
22,42000,1.0,13000,11.011694892245036,0.31,4,False,False,False,True,False,False,False,False,False
25,38400,0.0,13000,10.74,0.34,3,False,False,True,False,False,False,False,False,False
24,75000,0.0,6675,6.54,0.09,3,False,True,False,False,False,False,True,False,False
29,80004,12.0,2000,9.76,0.02,10,False,False,True,False,False,False,True,False,False
28,39500,11.0,11000,7.14,0.28,8,False,False,False,True,False,False,False,False,False
27,68000,6.0,2000,13.8,0.03,5,False,False,False,True,False,False,False,False,False
25,159996,4.0,5000,14.11,0.03,4,False,False,True,False,False,False,True,False,True
38,50000,8.0,20000,13.85,0.4,14,False,False,True,False,False,True,False,False,False
40,35820,0.0,3275,8.88,0.09,13,False,False,True,False,False,False,True,False,False
25,107000,0.0,10000,8.38,0.09,3,False,False,True,False,False,False,False,True,False
26,82000,2.0,4500,15.05,0.05,4,False,False,False,False,False,False,True,False,True
28,54000,2.0,13000,15.23,0.24,9,False,False,True,True,False,False,False,False,False
36,14400,0.0,5500,17.56,0.38,11,False,False,True,True,False,False,False,False,False
25,50000,9.0,6400,8.32,0.13,3,False,False,False,True,False,False,False,False,False
25,44966,3.0,10025,5.42,0.22,4,False,False,True,False,False,True,False,False,False
27,80000,11.0,5000,11.14,0.06,7,False,True,False,True,False,False,False,False,False
23,65500,3.0,16800,11.011694892245036,0.26,2,False,False,False,False,False,False,True,False,False
22,50663,0.0,7500,13.22,0.15,2,False,False,True,True,False,False,False,False,False
28,95000,5.0,8000,12.42,0.08,6,False,False,True,True,False,False,False,False,False
32,73000,7.0,4750,13.11,0.07,9,False,False,False,False,False,False,True,False,True
34,51000,1.0,6000,5.99,0.12,6,False,False,True,False,False,True,False,False,False
38,37500,0.0,1375,6.91,0.04,15,False,False,True,True,False,False,False,False,False
22,30000,4.0,4800,11.011694892245036,0.16,3,False,False,True,False,False,False,True,False,False
26,34995,4.0,10000,7.88,0.29,2,False,False,True,True,False,False,False,False,False
27,130000,1.0,21000,10.62,0.16,7,False,False,False,False,True,False,False,False,False
28,170000,3.0,4000,11.011694892245036,0.02,10,False,False,False,False,False,True,False,False,False
29,51000,12.0,1800,11.49,0.04,8,False,False,False,False,False,False,True,False,False
35,40000,2.0,7550,13.92,0.19,9,False,False,True,False,False,True,False,False,False
32,57192,5.0,6400,8.0,0.11,5,False,False,True,False,False,False,True,False,False
24,38000,5.0,5600,6.62,0.15,4,False,False,True,False,False,False,False,False,False
38,56524,16.0,22000,10.75,0.39,15,False,False,True,False,True,False,False,False,False
45,36700,7.0,2000,7.51,0.05,16,False,True,False,False,False,False,True,False,False
45,30000,5.0,1000,15.23,0.03,11,False,False,False,False,False,True,False,False,True
28,72000,8.0,5000,10.59,0.07,9,False,False,True,False,False,False,True,False,False
28,30000,2.0,12000,5.42,0.4,6,False,False,True,False,False,False,False,False,False
24,67000,5.0,20000,13.48,0.3,2,False,False,True,False,True,False,False,False,True
23,76000,3.0,13000,11.011694892245036,0.17,2,False,False,True,False,False,True,False,False,True
23,61836,4.0,1700,16.77,0.03,4,False,False,False,False,False,False,False,False,False
30,45600,0.0,6400,8.94,0.14,7,False,False,False,False,False,False,False,True,False
28,77544,2.0,15000,16.63,0.19,5,False,False,False,False,False,False,True,False,True
26,54000,3.0,5000,5.79,0.09,3,False,False,False,False,False,True,False,False,False
22,70000,1.0,8400,7.88,0.12,2,False,False,False,False,False,True,False,False,False
22,10800,4.0,3600,12.23,0.33,3,False,False,True,False,False,False,False,True,True
23,108000,7.0,4000,11.011694892245036,0.04,2,False,False,False,False,False,False,False,False,False
23,65000,7.0,6000,11.48,0.09,4,False,False,False,True,False,False,False,False,False
23,20800,0.0,3000,11.46,0.14,4,False,False,True,False,False,False,False,False,False
34,33456,2.0,4000,16.45,0.12,5,False,False,True,True,False,False,False,False,False
23,60000,5.0,15000,15.21,0.25,3,False,False,False,False,False,False,True,False,True
22,27600,5.0,1200,13.06,0.04,2,False,False,True,False,False,False,False,True,False
48,80000,0.0,7700,9.63,0.1,11,False,False,False,False,False,False,False,False,False
33,45000,0.0,7000,10.38,0.16,8,False,False,True,False,False,False,False,True,False
22,26400,2.0,4400,11.49,0.17,4,False,False,False,False,False,False,False,False,False
28,80000,6.0,4400,11.011694892245036,0.06,5,False,False,False,False,True,False,False,False,False
23,40000,3.0,2400,8.9,0.06,3,False,False,True,False,False,False,False,False,False
30,21600,2.0,1500,14.72,0.07,8,False,False,True,False,False,False,False,False,True
25,29120,0.0,6400,16.29,0.22,2,False,False,True,False,True,False,False,False,False
23,46000,1.0,7000,7.4,0.15,4,False,False,True,True,False,False,False,False,False
21,15192,4.0,5500,13.11,0.36,3,False,False,True,False,False,False,True,False,True
36,55000,6.0,10900,12.42,0.2,13,False,False,True,False,True,False,False,False,False
23,102000,5.0,35000,7.9,0.34,3,False,False,False,False,False,False,True,False,False
26,80000,10.0,10800,11.99,0.14,3,False,False,False,False,False,False,False,False,False
22,71500,2.0,6400,13.11,0.09,4,False,False,True,True,False,False,False,False,False
25,64000,9.0,9000,5.99,0.14,2,False,False,False,False,True,False,False,False,False
25,52000,4.0,15000,12.18,0.29,4,False,False,True,True,False,False,False,False,False
27,48000,2.0,16000,14.22,0.33,5,False,False,True,False,False,False,False,True,False
28,44500,2.0,10000,8.59,0.22,10,False,False,False,False,False,False,False,False,False
25,48000,8.0,3500,13.16,0.07,3,False,False,True,False,False,False,False,False,False
28,30000,5.0,5825,9.99,0.19,9,False,False,True,False,False,False,True,False,False
32,71000,10.0,14000,6.99,0.2,8,False,False,False,False,True,False,False,False,False
30,36000,2.0,4200,14.27,0.12,5,False,False,True,True,False,False,False,False,True
26,36000,4.0,5000,10.37,0.14,4,False,False,True,False,False,False,False,True,False
26,51600,1.0,5000,8.94,0.1,2,False,False,True,False,True,False,False,False,False
48,20400,4.0,12000,7.49,0.59,12,False,False,True,False,False,True,False,False,False
27,36000,3.0,5800,12.42,0.16,10,False,False,True,False,False,True,False,False,False
21,38400,5.0,10000,7.66,0.26,4,False,False,True,True,False,False,False,False,False
31,88000,1.0,13225,12.42,0.15,7,False,False,True,False,False,False,False,False,False
24,71000,8.0,11200,11.36,0.16,3,False,False,True,False,False,False,False,True,False
26,30000,4.0,5000,11.011694892245036,0.17,4,False,False,True,False,False,True,False,False,True
28,54000,1.0,2000,14.42,0.04,7,False,False,True,False,False,True,False,False,False
23,57000,7.0,4200,10.51,0.07,4,False,True,False,True,False,False,False,False,False
25,52000,1.0,3000,12.99,0.06,4,False,False,True,False,False,False,False,False,True
28,100000,0.0,18000,13.99,0.18,6,False,False,False,False,False,False,False,True,True
33,35000,2.0,6000,5.42,0.17,10,False,False,False,True,False,False,False,False,False
41,55000,17.0,9000,5.99,0.16,17,False,False,False,False,False,False,True,False,False
40,70000,16.0,12000,5.79,0.17,14,False,False,False,False,True,False,False,False,False
26,47300,3.0,6000,12.69,0.13,4,False,False,False,False,False,False,False,True,False
26,51000,5.0,7000,15.21,0.14,4,False,False,False,False,False,True,False,False,False
25,30000,4.0,8000,6.92,0.27,3,False,False,False,False,True,False,False,False,False
44,85280,4.0,7000,10.62,0.08,12,False,False,False,False,False,False,True,False,False
31,55000,3.0,10000,10.59,0.18,10,False,False,True,False,False,False,False,False,False
44,12000,5.0,2000,9.88,0.17,11,False,True,False,False,True,False,False,False,False
27,20400,3.0,2000,12.53,0.1,6,False,False,True,False,False,False,True,False,False
28,96000,8.0,10000,7.66,0.1,7,False,False,False,False,False,False,False,True,False
33,51200,1.0,13075,16.7,0.26,8,False,False,True,False,False,False,False,True,True
27,45468,2.0,4000,13.99,0.09,5,False,False,True,False,False,False,False,True,True
51,120000,2.0,30000,7.9,0.25,22,False,False,False,False,False,False,True,False,False
40,110000,6.0,13000,9.91,0.12,17,False,False,True,False,True,False,False,False,False
22,12000,0.0,6700,7.66,0.56,4,False,False,True,False,False,True,False,False,False
